114799752,41738961,51088824,69175305
106593815,39830634,52135821,61830756
70956123,22821925,22020623,73317386
33513621,29437299,46995017,50700434
108061427,48109372,52435105,54720537
89687721,65832341,31857275,71898919
166612320,-43790530,50576288,55667482
113434520,38849710,59815487,72721155
60146543,40721377,43706422,95209039
76409202,9023625,34054129,80534786
77878858,32652297,39222994,53207117
4455713,46764956,25243640,84182117
68545381,43528597,21369476,50850723
-14057667,46345206,50047624,78311286
117382667,37226469,51988948,75370668
49673885,73068675,6098690,78975272
115627233,53462710,45979737,71346433
44447550,40833662,49447840,82508248
77505193,29046278,41552812,54109444
2124079,42543313,29303978,86674998
86414519,42882764,40260363,50474854
24396789,20130323,83029430,90266377
108663903,58847201,51420810,64326421
99152930,23931896,60168832,73710842
133920175,44264092,56310612,84287654
87718292,17667316,64587545,72959391
61952955,47443120,47145711,78909793
65341403,113839541,43046980,84370189
106435359,22091576,52086379,79460835
75652606,31977600,18126146,72752415
69004446,91482272,42695778,66027224
60147471,17651345,39093903,50605583
97140783,41464196,49542277,53337741
115018100,44005229,51462989,66753224
90463994,35057280,10215183,92394903
84608652,95659220,52326395,76177640
89542886,33323962,74135427,68675244
131143027,44775360,49807179,83763998
58618456,46418510,115683459,66204632
15838554,43518415,49610465,51678934
90654948,62613791,19088360,82416504
79703208,-4219548,75483942,97727678
50870289,-35060250,51582372,93253964
139380681,46983956,41276898,98323283
80854607,-45586184,149349980,58721010
83591873,32233314,13116915,85445127
96749871,31161424,45804331,66987683
74316692,67440309,29409806,60583351
82385087,10056711,35005338,84526400
61457932,10084627,48211014,50365652
59688777,47456264,44518396,97679046
83358770,47902000,30127379,52532743
73073641,47614512,21337574,51325013
15271879,66519686,48677471,64249569
67467772,36374454,50056283,51160349
28573942,21982917,43215623,66873996
98647336,62206279,84439673,84646997
77323506,58807770,-2669515,87037676
99886744,62894802,25815125,85202622
68654699,6112429,24915248,84830360
25239391,86660058,49100998,73998977
94561755,82723709,76215827,92855005
58691325,2267381,51143548,52483873
60709736,897827,44168399,62846851
82667184,48471071,52805804,53270431
-6963801,37875448,37946847,91788028
54850763,46070144,-7994147,67719713
75050238,61047427,-14337938,98671742
107263165,159931563,6906900,81827590
64694597,26444525,50608772,95262936
119027266,36002539,53195832,77032417
78280001,39406577,-2019597,88096429
76833943,14289733,13808392,95939285
79880351,16495610,42854994,67733111
84314441,29153714,29878178,72485890
37922644,42107220,26477320,54139402
51367517,23876145,80655349,57175578
118182414,39434643,45462116,80488994
65041735,28225884,15410439,68608990
91618590,60082416,49044335,50892815
94358364,24829299,72523488,80373462
105596314,39795597,90797051,94918844
108023290,34530427,37620908,83075309
49285712,31004776,2144295,78211657
23479774,63841985,39196923,62844549
25492644,23063694,41210809,70879236
20125745,44411746,31013074,65095840
94758205,43453669,11485896,87022191
74896873,28992045,35201887,57906305
76649095,10834570,21075416,91942589
9484234,74025549,41484312,84736165
11881732,89190180,69050302,99155685
91946072,53194635,74848040,59342538
68678696,19139501,87578630,75438745
93026453,-7938982,49087530,99081290
87318484,36637963,41037486,56846802
82802164,40994770,34808945,54201902
69669897,-16881254,47586048,86168679
58306768,35301268,99531703,60858057
-3906340,47282237,37758634,79512454
62631339,54028564,6155544,58740487
31615631,45100058,23479676,60451115
76896127,48292038,97426845,64352054
50378429,14443140,44449487,51375634
83215401,14171514,48816439,67430940
40117763,72987168,67861699,53527809
-6551246,75683173,53207251,90706314
117362168,28278199,43734987,92552617
92456837,26666428,28342982,84650767
-18462227,47803898,49315226,81989536
100591837,42736287,47357302,57701819
84155688,9655956,50793428,70909650
102456373,15665319,42914730,91079748
90076175,42987784,88620361,74029613
82784851,76632920,41894507,65760092
126313604,57199153,56757435,79623870
87729692,20750734,43310564,70871732
54114731,53106011,45845517,89935227
92875563,32517014,45426692,62135288
40140622,28809183,2073338,89623424
95092537,42842211,59261554,49832994
62186787,10571089,31781078,67038092
102593419,42225776,51325093,56245889
83990254,-12236471,58788638,93336321
104070096,14146340,50502902,86624234
-8051177,44291582,40314204,84091883
92740659,43939270,44187363,51817571
27064430,37638075,19116778,76827412
59785725,45150605,71061223,61008765
96013457,23834243,48159177,71223385
124392006,56762602,72282340,92790725
98767638,47545783,24295103,74130378
